"http://purl.org/ontology/wo/Order","Thing"
"http://data.kasabi.com/dataset/nhs-organization/def/StrategicHealthAuthority","Organization"
"http://www.w3.org/2008/05/skos#Concept","Tag"
"http://data.kasabi.com/dataset/english-heritage/def/ListedBuilding","Place"
"http://purl.org/ontology/wo/Suborder","Thing"
"http://data.kasabi.com/dataset/nhs-organization/def/Prison","Organization"
"http://purl.org/ontology/wo/SurvivalStrategy","Thing"
"http://purl.org/dc/dcmitype/Sound","Thing"
"http://www.w3.org/2006/vcard/ns#Work","Thing"
"http://www.w3.org/2000/01/rdf-schema#Datatype","Term"
"http://data.ordnancesurvey.co.uk/ontology/postcode/PostcodeUnit","Place"
"http://statistics.data.gov.uk/def/administrative-geography/Country","Place"
"http://rdf.ontosema.org/lang/language.owl#Lexicon","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/LondonBorough","Place"
"http://data.ordnancesurvey.co.uk/ontology/postcode/PostcodeArea","Place"
"http://purl.org/ontology/wo/Collection","CreativeWork"
"http://purl.org/ontology/po/Person","Person"
"http://data.kasabi.com/dataset/nhs-organization/def/MentalHealthTrust","Organization"
"http://data.kasabi.com/dataset/renewable-energy-generators/schema/generators/Generator","Place"
"http://transport.data.gov.uk/def/naptan/StopPoint","Place"
"http://data.ordnancesurvey.co.uk/ontology/postcode/PostcodeSector","Place"
"http://purl.org/ontology/po/MusicSegment","CreativeWork"
"http://purl.org/ontology/mo/Transmission","CreativeWork"
"http://vocab.org/transit/terms/ServiceStop","Place"
"http://purl.org/net/opmv/ns#Artifact","CreativeWork"
"http://education.data.gov.uk/def/school/School","Place"
"http://purl.org/ontology/wo/FreshwaterHabitat","Place"
"http://purl.org/ontology/po/Subject","Thing"
"http://www.geonames.org/ontology#Feature","Place"
"http://purl.org/ontology/wo/EcosystemRole","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthorityWard","Place"
"http://purl.org/ontology/po/Series","CreativeWork"
"http://purl.org/ontology/wo/PredationStrategy","Thing"
"http://purl.org/dc/terms/Location","Place"
"http://data.kasabi.com/dataset/nhs-organization/def/PrisonPrescribingCostCentre","Organization"
"http://purl.org/linked-data/cube#AttributeProperty","Thing"
"http://data.kasabi.com/dataset/nhs-organization/def/CareTrustSite","Organization"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/GreaterLondonAuthority","Place"
"http://www.w3.org/ns/org#Membership","Event"
"http://www.w3.org/2008/05/skos#ConceptScheme","Tag"
"http://purl.org/ontology/po/Genre","Tag"
"http://purl.org/ontology/po/Character","Person"
"http://purl.org/ontology/bibo/Series","CreativeWork"
"http://purl.org/ontology/mo/DCC","Thing"
"http://dbpedia.org/ontology/Band","Organization"
"http://dbpedia.org/ontology/Place","Place"
"http://climb.dataincubator.org/vocabs/climb/Grade","Tag"
"http://www.semanticweb.org/ontologies/2010/11/section6energydomestic2010.owl#Alteration","Thing"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Miscellaneous","Thing"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Further_Education","Thing"
"http://education.data.gov.uk/def/school/HP_Leading_Option_TERM","Thing"
"http://finance.data.gov.uk/def/coins/Signage","Thing"
"http://finance.data.gov.uk/def/coins/BudgetBoundary","Thing"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Voluntary_Aided_School","Organization"
"http://data.linkedmdb.org/resource/movie/film_awards_ceremony","Event"
"http://data.kasabi.com/dataset/bricklink/schema/InventoryItem","CreativeWork"
"http://rdf.geospecies.org/ont/families/wQViY/wQViY_ontology.owl#Human_Malarial_Pathogen_with_Mosquito_Vector","Thing"
"http://dbpedia.org/ontology/HistoricPlace","Place"
"http://dbpedia.org/ontology/Work","CreativeWork"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Pupil_Referral_Unit","Place"
"http://data.linkedmdb.org/resource/movie/performance","Event"
"http://education.data.gov.uk/def/school/EICGroup_TERM","Thing"
"http://purl.org/dc/terms/Agent","Person"
"http://www.semanticweb.org/ontologies/2010/11/section6energydomestic2010.owl#PitchedRoofInsulationBetweenCeilingTiesOrCollars","Thing"
"http://dbpedia.org/ontology/Animal","Thing"
"http://purl.oreilly.com/ns/meta/PerUnit","Thing"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Place","Place"
"http://purl.org/ontology/bibo/Webpage","CreativeWork"
"http://purl.org/dc/terms/Frequency","Thing"
"http://www.w3.org/2006/vcard/ns#Location","Place"
"http://purl.org/ontology/mo/Medium","Thing"
"http://purl.org/vocab/frbr/core#Work","CreativeWork"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Continent","Place"
"http://data.linkedmdb.org/resource/movie/film_featured_song","CreativeWork"
"http://data.kasabi.com/dataset/bricklink/schema/Set","CreativeWork"
"http://dbpedia.org/ontology/PopulatedPlace","Place"
"http://transport.data.gov.uk/def/naptan/RailStopPoint","Place"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Ocean","Place"
"http://purl.org/ontology/mo/ReleaseEvent","Event"
"http://linkedrecipes.org/schema/Recipe","CreativeWork"
"http://data.bl.uk/schema/bibliographic#PublicationEvent","Event"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Higher_Education_Institutions","Place"
"http://purl.oreilly.com/ns/trons/Result","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/Community","Organization"
"http://finance.data.gov.uk/def/coins/Sector","Organization"
"http://data.linkedmdb.org/resource/movie/film_collection","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthorityElectoralDivision","Place"
"http://purl.org/ontology/mfo/DualDisc","Thing"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Island","Place"
"http://dbpedia.org/ontology/Stadium","Place"
"http://transport.data.gov.uk/def/naptan-status/Status","Thing"
"http://reference.data.gov.uk/def/central-government/MinisterialDepartment","Organization"
"http://rdf.geospecies.org/ont/geospecies#Country","Place"
"http://reference.data.gov.uk/def/parliament/Leader","Person"
"http://iptc.org/std/rNews/2011-05-17#Concept","Tag"
"http://www.w3.org/2006/vcard/ns#Address","Thing"
"http://education.data.gov.uk/def/school/Boarders_TERM","Thing"
"http://www.semanticweb.org/ontologies/2010/11/section6energydomestic2010.owl#Extension","Thing"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Non-Maintained_Special_School","Organization"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/LondonBoroughWard","Place"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/HistoricalCounty","Place"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Town","Place"
"http://statistics.data.gov.uk/def/geography/EducationAndLibraryBoard","Organization"
"http://dbpedia.org/ontology/AmericanFootballPlayer","Person"
"http://dbpedia.org/ontology/Amphibian","Thing"
"http://finance.data.gov.uk/def/coins/PesaServices","Thing"
"http://xmlns.com/foaf/0.1/PersonalProfileDocument","CreativeWork"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#College","Organization"
"http://data.kasabi.com/dataset/prelinger-archives/schema/ColourFormat","Tag"
"http://dbpedia.org/ontology/Software","Product"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/County","Place"
"http://reference.data.gov.uk/def/central-government/CivilServicePost","Thing"
"http://www.semanticweb.org/ontologies/2010/11/section6energydomestic2010.owl#Window","Thing"
"http://www.w3.org/2006/time#Instant","Event"
"http://data.linkedmdb.org/resource/movie/film_casting_director","Person"
"http://purl.org/meter/Measure","Thing"
"http://reference.data.gov.uk/def/compass/Direction","Thing"
"http://purl.org/ontology/bibo/Website","CreativeWork"
"http://data.linkedmdb.org/resource/movie/film_theorist","Person"
"http://research.data.gov.uk/def/project/FundingMechanism","Thing"
"http://purl.org/net/schemas/space/LaunchSite","Place"
"http://purl.org/net/schemas/space/MissionRole","Event"
"http://dbpedia.org/ontology/Writer","Person"
"http://purl.oreilly.com/ns/meta/ProductBiography","Product"
"http://dbpedia.org/ontology/PersonFunction","Event"
"http://dbpedia.org/ontology/Building","Place"
"http://data.kasabi.com/dataset/federal-reserve-economic-data/Date","Event"
"http://dbpedia.org/ontology/Mountain","Place"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Zip","Place"
"http://purl.org/net/opmv/types/gridworks#OperationDescription","Thing"
"http://purl.org/ontology/mfo/Cassette","Product"
"http://purl.org/dc/dcmitype/Text","CreativeWork"
"http://education.data.gov.uk/def/school/PhaseOfEducation_TERM","Thing"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Independent_School_Approved_for_SEN_Pupils","Organization"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/POI","Organization"
"http://dbpedia.org/ontology/Planet","Organization"
"http://environment.data.gov.uk/def/bathing-water-quality/LatestSampleSlice","Thing"
"http://www4.wiwiss.fu-berlin.de/factbook/ns#Country","Place"
"http://www.w3.org/2003/01/geo/wgs84_pos#Point","Place"
"http://usefulinc.com/ns/doap#Project","Organization"
"http://dbpedia.org/ontology/SportsTeam","Organization"
"http://crime.rkbexplorer.com/id/CrimeType","Tag"
"http://purl.oreilly.com/ns/meta/Product","Product"
"http://data.linkedmdb.org/resource/movie/producer","Person"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Outside","Thing"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Estate","Place"
"http://rdf.geospecies.org/ont/geospecies#USDA_Growth_Habit_Shrub","Thing"
"http://data.linkedmdb.org/resource/movie/film_screening_venue","Place"
"http://data.linkedmdb.org/resource/movie/film","CreativeWork"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/CivilAdministrativeArea","Place"
"http://research.data.gov.uk/def/project/GrantScheme","Thing"
"http://finance.data.gov.uk/def/coins/Pesa11","Thing"
"http://research.data.gov.uk/def/project/Region","Place"
"http://dbpedia.org/ontology/Village","Place"
"http://dbpedia.org/ontology/Lake","Place"
"http://education.data.gov.uk/def/school/IndependentSchoolType_TERM","Thing"
"http://dbpedia.org/ontology/MeanOfTransportation","Thing"
"http://data.kasabi.com/dataset/prelinger-archives/schema/MovieFormat","Tag"
"http://data.bl.uk/schema/bibliographic#FamilyConcept","Tag"
"http://dbpedia.org/ontology/Infrastructure","Place"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Carpark","Place"
"http://purl.org/net/provenance/types#HTTPBasedDataAccess","Thing"
"http://www.w3.org/ns/org#ChangeEvent","Event"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Country","Place"
"http://data.linkedmdb.org/resource/movie/film_festival_event","Event"
"http://xmlns.com/foaf/0.1/Group","Organization"
"http://data.bl.uk/schema/bibliographic#TopicLCSH","Tag"
"http://data.bl.uk/schema/bibliographic#PersonConcept","Tag"
"http://rdf.geospecies.org/ont/geospecies#Continent","Place"
"http://rdf.geospecies.org/ont/geospecies#USDA_Growth_Habit_Vine","Thing"
"http://rdf.geospecies.org/ont/geospecies#ClassConcept","Tag"
"http://purl.org/net/schemas/space/Spacecraft","Thing"
"http://transport.data.gov.uk/def/naptan/AirAccessArea","Place"
"http://purl.org/ontology/mo/MD","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/DistrictWard","Place"
"http://purl.org/net/schemas/space/Mission","Event"
"http://data.linkedmdb.org/resource/movie/production_company","Organization"
